String ID,Dev Notes / Context,Character Limit,Text
"Hey Hunter!\nNow that we've established an encampment, it's time to proceed with some missions. There are some classified douments in the fire station.\nFind them and bring them back Hunter.",Quest text,1024,"Hé chasseur !\nMaintenant que nous avons établi un campement, il est temps de procéder à quelques missions. Il y a des documents classifiés dans la caserne des pompiers.\nTrouvez-les et rapportez-les chasseur."
"Hey Hunter!\nSome medical supplies always come in handy, there is a pharmacy in town.\nFind the entrance to the building.",Quest text,1024,"Hé chasseur !\nCertaines fournitures médicales sont toujours utiles, il y a une pharmacie en ville.\nTrouvez l'entrée du bâtiment."
Find the entrance of the pharmacy in Zakov.,Quest objective,256,Trouvez l'entrée de la pharmacie à Zakov.
Nudist,Hunter Skill Name,24,Nudiste
"When wearing armor of class 3 or below, your movement speed is increased by 10% and stamina cost of items is reduced by 20%",Hunter Skill Description,256,"Lorsque vous portez une armure de classe 3 ou inférieure, votre vitesse de déplacement est augmentée de 10 % et le coût en endurance des objets est réduit de 20 %"
Big Boned,Hunter Skill Name,24,Grande ossature
The weight of equipped armour is reduced by 70%,Hunter Skill Description,256,Le poids de l'armure équipée est réduit de 70 %
Doe-Eyed,Hunter Skill Name,24,Œil  de biche
Increase your view cone size from 90 degrees to 110 degrees,Hunter Skill Description,256,Augmente la taille de votre céne de vue de 90 degrés à 110 degrés
No Jam Thanks,Hunter Skill Name,24,"Pas de blocage, merci"
"Low durability guns will jam less often, while fixing a jam will prevent further gun from jamming for the following 5 seconds",Hunter Skill Description,256,"Les armes à faible durabilité s'enrayeront moins souvent, tandis que la correction d'un blocage empêchera d'autres armes de s'enrayer pendant les 5 secondes suivantes"
Bite Immune,Hunter Skill Name,24,Immunité aux morsures
Attacks from mutants will no longer slow you down,Hunter Skill Description,256,Les attaques des mutants ne vous ralentiront plus
Mule,Hunter Skill Name,24,Mule
"Increases your maximum carry weight by 5kg, and allows you to move at a slow walking speed even when incredibly over-encumbered",Hunter Skill Description,256,Augmente votre poids de transport maximum de 5 kg et vous permet de vous déplacer à une vitesse de marche lente même lorsque vous êtes incroyablement encombré
Big Hands,Hunter Skill Name,24,Grandes mains
"For each empty weapon slot, you gain 10kg max carry capacity and a 5% movement speed increase",Hunter Skill Description,256,"Pour chaque emplacement d'arme vide, vous gagnez une capacité de transport maximale de 10 kg et une augmentation de la vitesse de déplacement de 5 %"
Eye For Value,Hunter Skill Name,24,Œil  pour la valeur
"Increases the sale price of items by 5%, and allows you to see those prices during raids",Hunter Skill Description,256,Augmente le prix de vente des objets de 5 % et vous permet de voir ces prix pendant les raids
Loot Goblin,Hunter Skill Name,24,Gobelin à butin
Increases your looting speed by 50%,Hunter Skill Description,256,Augmente votre pillage vitesse de 50%
X-Ray View,Hunter Skill Name,24,Vue aux rayons X
Allows you to see containers through walls,Hunter Skill Description,256,Permet de voir les conteneurs à travers les murs
Scout,Hunter Skill Name,24,Scout
Doubles the number of hidden item stashes,Hunter Skill Description,256,Double le nombre de caches d'objets cachés
Jogger,Hunter Skill Name,24,Jogger
Allows free running if the weight you’re carrying is under 50% of your maximum,Hunter Skill Description,256,Permet de courir librement si le poids que vous portez est inférieur à 50% de votre maximum
Favor From Traders,Hunter Skill Name,24,Faveur des commeréants
Doubles the quantity of each item stocked by vendors,Hunter Skill Description,256,Double la quantité de chaque objet stocké par les vendeurs
Field Medic,Hunter Skill Name,24,Médecin de campagne
Decreases the amount of time it takes to use meds by 50%,Hunter Skill Description,256,Diminue le temps nécessaire à l'utilisation des médicaments de 50 %
Scrap Lord,Hunter Skill Name,24,Seigneur de la ferraille
Increases the amount of material you gain from scrapping items by 50%,Hunter Skill Description,256,Augmente la quantité de matériaux que vous obtenez en recyclant des objets de 50 %
Gear Lover,Hunter Skill Name,24,Amoureux de l'équipement
Halves the durability loss of your weapons and armor,Hunter Skill Description,256,Réduit de moitié la perte de durabilité de vos armes et armures
Night Owl,Hunter Skill Name,24,Hibou de nuit
"Improves your night vision, and also works indoors",Hunter Skill Description,256,Améliore votre vision nocturne et fonctionne également à l'intérieur
Stalker,Hunter Skill Name,24,Traqueur
Slows rate at which you absorb radiation by 50% while also decreasing the damage you take from anomalies by 30%,Hunter Skill Description,256,Ralentit la vitesse à laquelle vous absorbez les radiations de 50 % tout en diminuant les dégâts que vous subissez des anomalies de 30 %
Grenade Expert,Hunter Skill Name,24,Expert en grenades
Increase the range of your grenades by 30%,Hunter Skill Description,256,Augmente la portée de vos grenades de 30 %
Explorer,Hunter Skill Name,24,Explorateur
Adds an additional extraction point to each map,Hunter Skill Description,256,Ajoute un point d'extraction supplémentaire à chaque carte
Adrenaline Rush,Hunter Skill Name,24,Poussée d'adrénaline
When your health drops below 20% you will gain a 25% increase in movement speed for 5 seconds. This has a cooldown of 30 seconds,Hunter Skill Description,256,"Lorsque votre santé descend en dessous de 20 %, vous obtenez une augmentation de 25 % de votre vitesse de déplacement pendant 5 secondes. Cela a un temps de recharge de 30 secondes"
Immortal,Hunter Skill Name,24,Immortel
"Once per raid, when something should have killed you, instead you survive with 50hp",Hunter Skill Description,256,"Une fois par raid, quand quelque chose aurait dé vous tuer, à la place vous survivez avec 50hp"
Marathon Runner,Hunter Skill Name,24,Marathon Runner
You move 40% faster when not holding a weapon,Hunter Skill Description,256,Vous vous déplacez 40% plus vite lorsque vous ne tenez pas d'arme
Stylish one p.1,Quest names,64,élégant p.1
Stylish one p.2,Quest names,64,élégant p.2
"You must know about the guy who hangs around the mall, a very tough guy.\nAnyway, his armour is of incredible quality. If you kill him, I'll give you one in good condition.",Quest descriptions,1024,"Vous devez connaître le type qui traîne dans le centre commercial, un type très coriace.\nEn tout cas, son armure est d'une qualité incroyable. Si vous le tuez, je vous en donnerai une en bon état."
"Good job on killing him.\nNow I'll leave you with a challenge, kill him 15 times to get a unique perk.",Quest descriptions,1024,"Félicitations pour l'avoir tué.\nMaintenant, je vous laisse avec un défi, tuez-le 15 fois pour obtenir un avantage unique."
Bowel problems,Quest names,64,Problémes intestinaux
Listen Hunter... Everyone has to go to the bathroom.\nSurvey the Mall and find all the bathrooms.\nIt will be helpful to everyone during a Hunt.,Quest descriptions,1024,écoutez Hunter... Tout le monde doit aller aux toilettes.\nInspectez le centre commercial et trouvez toutes les toilettes.\nCela sera utile à tout le monde pendant une chasse.
Find the first bathroom in the mall.,Quest objectives,64,Trouvez la première salle de bain dans le centre commercial.
Find the second bathroom in the mall.,Quest objectives,64,Trouvez la deuxiéme salle de bain dans le centre commercial.
Find the third bathroom in the mall.,Quest objectives,64,Trouvez la troisiéme salle de bain dans le centre commercial.
Find the fourth bathroom in the mall.,Quest objectives,64,Trouvez la quatriéme salle de bain dans le centre commercial.
Underground Extraction,Quest names,64,Extraction souterraine
"Hey Hunter!\nThere should be an extraction point in the underground of the mall.\nFrom what the maps show it is located in the north east area of the underground. Try to find it, you might find it useful.",Quest descriptions,1024,"Hé Hunter !\nIl devrait y avoir un point d'extraction dans le sous-sol du centre commercial.\nD'après ce que montrent les cartes, il est situé dans la zone nord-est du sous-sol. Essayez de le trouver, cela pourrait vous être utile."
Find the underground extraction in the mall.,Quest objectives,64,Trouvez l'extraction souterraine dans le centre commercial.
I should be in the right place...,NPC text,64,Je devrais être au bon endroit...
"I need a key to get in, though...",NPC text,64,"J'ai besoin d'une clé pour entrer, cependant..."
Power grid documents,Quest names,64,Documents du réseau électrique
"There is a bridge blocking the road to the town of Zakov.\nFrom what some of the Hunters have reported, it appears to still be in good condition.\nTo lower the bridge we will have to use the power grid from the mall. Part of the grid is not working and needs to be repaired, however, we do not know which one.\nIn the north area of the mall underground, where the back entrance is, there should be some documents that show the state of the power grid.\nIf you can get your hands on those documents we will know what we need to do.\nGood luck Hunter!",Quest descriptions,1024,"Il y a un pont qui bloque la route vers la ville de Zakov.\nD'après ce que certains des chasseurs ont rapporté, il semble être toujours en bon état.\nPour abaisser le pont, nous devrons utiliser le réseau électrique du centre commercial. Une partie du réseau ne fonctionne pas et doit être réparée, cependant, nous ne savons pas laquelle.\nDans la zone nord du sous-sol du centre commercial, oû se trouve l'entrée arriére, il devrait y avoir des documents qui montrent l'état du réseau électrique.\nSi vous pouvez mettre la main sur ces documents, nous saurons ce que nous devons faire.\nBonne chance Hunter !"
Exploring Zakov,Quest names,64,Exploration de Zakov
"Ha! Great job Hunter!\nThe train can now get to the city.\nFirst do a general survey, see what the city looks like.",Quest descriptions,1024,"Ha ! Bon travail Hunter !\nLe train peut maintenant arriver en ville.\nFaites d'abord une étude générale, voyez à quoi ressemble la ville."
The guide,Quest names,64,Le guide
"Hey Hunter!\nI have a new challenge for you, survive all the maps.\nRest assured, you will be amply rewarded.",Quest descriptions,1024,"Hé Hunter !\nJ'ai un nouveau défi pour vous, survivez à toutes les cartes.\nSoyez assuré, vous serez largement récompensé."
Fire station documents,Quest names,64,Documents de la caserne des pompiers
Police station documents,Quest names,64,Documents du commissariat de police
"Hey soldier!\nNow that we've established an encampment, it's time to proceed with some missions. There are some classified douments in the police station.\nFind them and bring them back soldier.",Quest descriptions,1024,"Hé soldat !\nMaintenant que nous avons établi un campement, il est temps de procéder à certaines missions. Il y a des documents classifiés dans le commissariat de police.\nTrouvez-les et rapportez-les soldat."
"Hey Hunter!\nNow that we've established an encampment, it's time to proceed with some missions. There are some classified douments in the fire station.\nFind them and bring them back Hunter.",Quest descriptions,1024,"Hé Hunter !\nMaintenant que nous avons établi un campement, il est temps de procéder à certaines missions. Il y a des documents classifiés dans la caserne des pompiers.\nTrouvez-les et rapportez-les Hunter."
